,match_id,duration,radiant_win,radiant_denies,radiant_runes,radiant_cosmetics,radiant_camps_stacked,radiant_last_hits,radiant_consumables,radiant_ability_used,radiant_obs,radiant_portal_used,radiant_fruit_plucked,radiant_lamp_used,radiant_sent,dire_denies,dire_runes,dire_cosmetics,dire_camps_stacked,dire_last_hits,dire_consumables,dire_ability_used,dire_obs,dire_sent,dire_portal_used,dire_fruit_plucked,dire_lamp_used,avg_gold_adv_early,avg_xp_adv_early,radiant_kill_courier,dire_kill_courier,radiant_kill_rs,dire_kill_rs,radiant_aegis,dire_aegis,radiant_chat,dire_chat
9974,7178997778,1545,True,29,25,0,4,793,16,682,14,2,4,21,19,46,16,3,5,607,20,712,13,16,0,4,11,407.8,1.9,3,0,0,0,0,0,24,10
9975,7035441171,1239,True,49,17,6,2,408,24,303,10,0,0,0,6,7,9,1,5,260,29,381,10,19,0,0,0,2569.2,2013.7,0,2,0,1,0,1,19,2
9976,7180013594,775,True,42,11,19,1,253,22,162,7,1,3,6,11,26,11,10,7,242,29,179,7,10,1,2,5,321.0,182.0,0,0,0,0,0,0,16,12
9977,7072043334,1580,False,33,15,11,6,577,40,394,13,0,0,0,25,50,17,15,11,673,26,1123,12,23,0,0,0,271.7,324.8,0,1,0,1,0,1,52,21
9978,7229985096,2037,False,51,24,10,1,816,17,702,14,1,1,12,12,32,27,12,12,1028,22,536,17,19,0,8,17,318.9,582.3,2,0,1,0,1,0,21,9
9979,7056904518,1950,True,33,20,14,10,1017,63,820,16,0,0,0,29,48,21,14,2,718,28,496,14,29,0,0,0,5.0,157.8,2,1,1,0,1,0,23,24
9980,7057166671,905,True,79,9,19,1,310,15,1090,8,0,0,0,6,12,9,20,2,138,14,121,8,16,0,0,0,1360.1666666666667,1094.1666666666667,1,0,0,0,0,0,2,17
9981,7059427665,2168,False,59,16,21,6,903,27,618,16,0,0,0,29,64,24,15,5,964,41,536,16,32,0,0,0,-616.5,132.6,2,0,0,2,0,1,35,17
9982,7099568468,2617,False,33,20,14,6,840,19,639,17,0,0,0,24,33,30,10,2,663,21,844,20,23,0,0,0,-135.4,-925.8,4,0,0,3,0,3,24,20
9983,7106711893,2102,False,25,14,20,4,687,28,544,16,0,0,0,27,27,34,15,6,1012,38,1012,16,30,0,0,0,-1109.5,-999.0,4,2,0,2,0,2,131,27
9984,7098618206,3591,True,33,36,10,7,1840,55,1761,27,0,0,0,45,53,36,16,4,1554,29,2071,28,44,0,0,0,1894.7,1191.1,11,1,4,0,4,0,64,159
9985,7113888095,3335,True,49,41,18,15,1446,53,1863,25,0,0,0,42,31,30,13,12,1370,40,1226,24,43,0,0,0,384.4,109.1,6,3,4,0,4,0,32,92
9986,7213437282,2815,False,43,35,20,5,1191,28,1020,20,4,7,33,30,47,33,22,8,1361,41,1373,20,35,21,12,20,-1660.2,-879.3,2,0,0,3,0,3,12,8
9987,7133679977,1281,True,42,14,10,5,477,34,420,11,1,2,14,16,16,14,9,3,329,30,399,10,16,1,5,11,2319.4,1750.4,1,1,0,0,0,0,2,22
9988,7224840554,2115,False,40,29,16,10,1113,29,670,17,7,4,20,28,75,23,17,5,1059,39,1310,18,28,5,15,12,132.2,-137.7,3,0,0,2,0,2,17,47
9989,7224971628,1634,True,51,20,19,2,607,18,494,12,6,7,7,21,33,19,12,13,688,29,623,12,21,0,0,10,1219.3,1259.4,3,4,2,0,2,0,4,8
9990,7188402541,2890,True,59,29,23,9,1480,63,959,22,3,8,22,36,23,35,22,12,1137,40,939,23,37,9,12,14,336.5,998.3,2,1,1,2,1,2,101,40
9991,7172936045,2871,False,24,30,20,8,1257,37,1020,21,3,13,24,35,42,36,16,18,1690,29,1041,21,31,24,9,26,14.4,-176.4,1,4,0,3,0,3,11,6
9992,7228674421,1998,False,41,16,23,3,814,35,474,15,9,4,14,26,51,30,17,21,1277,32,801,16,26,5,3,13,-2127.5,-898.7,0,2,0,1,0,1,16,2
9993,7106941302,1954,True,18,17,8,7,709,24,559,16,0,0,0,21,48,23,1,11,872,18,706,14,19,0,0,0,-907.5,-1107.1,1,0,1,0,1,0,14,27
9994,7052546425,2916,True,39,31,19,3,1401,44,1251,22,0,0,0,40,32,24,16,12,1319,34,747,23,38,0,0,0,-304.8,112.1,3,3,2,1,2,1,35,20
9995,7066440059,1418,False,30,14,4,0,348,21,357,11,0,0,0,20,43,15,0,9,534,10,509,11,14,0,0,0,-1734.0,-1680.9,1,2,0,0,0,0,8,5
9996,7034786174,2313,True,50,25,10,4,1011,46,676,18,0,0,0,33,46,20,18,1,963,34,732,19,36,0,0,0,2366.2,1130.6,1,1,1,1,1,0,37,34
9997,7106351487,2201,False,36,19,7,11,926,26,686,15,0,0,0,28,22,20,13,8,873,47,643,18,35,0,0,0,-192.7,-320.6,1,4,0,2,0,2,3,37
9998,7210553728,1611,True,47,21,0,1,534,24,438,12,0,4,10,10,22,20,0,8,500,27,540,11,9,0,2,8,-1927.9,-856.8,0,0,0,0,0,0,4,2
9999,7093801343,3001,False,45,31,17,6,1099,44,1092,23,0,0,0,46,38,28,19,1,1020,28,732,22,43,0,0,0,1255.9,339.9,2,4,2,1,2,1,31,10
10000,7100682626,2081,True,20,15,0,1,702,22,736,16,0,0,0,21,33,29,0,6,825,20,650,13,25,0,0,0,-745.6,-424.8,0,0,1,0,0,0,5,6
10001,7143510403,1708,True,13,17,3,3,487,25,734,14,2,6,11,22,22,23,22,3,597,25,955,13,16,0,2,6,-1019.5,-332.8,2,2,1,0,0,0,37,31
10002,7209439620,1325,False,17,9,15,13,591,27,530,11,4,6,14,18,52,19,24,4,542,21,443,10,16,0,2,14,-2506.6,-1801.2,1,0,0,1,0,1,31,39
10003,7087378817,2670,True,42,42,7,6,1355,54,941,19,0,0,0,33,34,13,16,15,1087,41,619,20,35,0,0,0,188.0,-186.5,4,0,2,1,2,1,22,64
10004,7191024006,2377,True,26,21,0,2,800,18,648,15,0,0,5,9,35,35,0,5,1078,14,964,14,9,0,10,12,-769.0,-606.9,0,0,0,0,0,0,4,1
10005,7133057415,1808,True,28,24,5,7,839,30,496,15,2,10,16,8,34,20,8,2,683,21,493,14,14,2,9,13,1564.5,566.2,2,3,1,0,1,0,13,22
10006,7078334849,1818,False,53,7,7,3,474,51,964,13,0,0,0,24,39,25,11,6,609,22,849,14,22,0,0,0,-1937.7,-613.6,1,3,0,1,0,1,37,133
10007,7207408009,2599,False,25,27,11,9,1300,37,880,19,6,12,18,33,33,33,20,24,1150,42,1008,19,32,10,4,15,-118.5,-5.8,3,0,0,2,0,2,44,10
10008,7112806793,1881,False,44,23,5,3,767,27,497,16,0,0,0,27,21,21,14,9,778,53,702,16,30,0,0,0,1091.3,119.7,0,1,0,2,0,2,25,50
10009,7198167436,2401,True,18,20,6,19,1136,30,620,18,4,4,13,24,61,33,1,6,1056,32,1326,19,30,7,9,16,-1081.8,-784.9,5,1,1,1,1,1,17,21
10010,7196791181,2567,False,53,27,12,8,1053,31,1012,20,8,16,23,33,35,37,15,8,796,34,860,19,30,12,8,13,15.6,-374.6,3,2,0,2,0,2,21,24
10011,7193088398,2465,False,39,25,7,6,963,36,606,18,2,6,11,30,38,37,14,4,1017,49,684,20,33,4,6,12,-859.9,-180.2,2,1,2,0,1,0,111,24
10012,7067718030,2002,True,23,28,24,9,1003,43,745,17,0,0,0,31,41,13,4,10,864,23,701,15,28,0,0,0,5.9,-227.9,0,3,2,0,2,0,2,47
10013,7081218448,1764,True,59,20,15,2,628,44,510,15,0,0,0,19,21,22,25,7,619,22,325,14,20,0,0,0,1540.5,711.7,0,0,1,0,1,0,32,10
10014,7172706706,1512,True,22,20,3,2,616,20,349,10,3,3,7,11,42,16,1,11,635,31,437,11,16,0,3,7,-50.5,-618.4,1,0,0,0,0,0,5,2
10015,7041110418,2208,False,31,21,15,2,862,22,661,16,0,0,0,23,35,26,1,6,740,38,562,16,30,0,0,0,-106.4,-674.6,2,0,0,1,0,1,3,17
10016,7069159831,1974,False,35,16,16,6,738,54,429,15,0,0,0,30,58,28,16,15,840,33,617,15,27,0,0,0,-800.6,-614.2,0,5,0,2,0,2,57,17
10017,7236604313,2919,True,50,39,13,15,1779,51,1145,22,22,10,23,39,39,31,19,16,1717,45,1003,23,38,4,5,32,830.2,1139.4,3,2,3,0,3,0,79,84
10018,7133254044,2302,False,49,23,1,13,1067,17,752,19,4,8,14,27,62,31,9,8,916,40,824,18,25,1,6,17,243.9,-236.0,2,4,0,0,0,0,14,11
10019,7118049698,1648,False,19,20,4,6,731,16,625,10,9,4,29,8,23,24,4,3,793,37,379,13,19,12,9,18,-805.1,-1365.8,4,2,0,1,0,1,11,9
10020,7079711139,1762,False,47,18,29,8,551,28,598,14,0,0,0,21,46,18,17,8,751,30,897,16,26,0,0,0,-201.2,-241.6,0,2,0,1,0,1,41,20
10021,7150031967,1851,True,33,25,1,5,736,26,480,12,2,7,9,22,33,18,2,19,787,42,684,15,16,1,3,7,999.7,734.8,2,1,1,0,1,0,34,46
10022,7116018782,1721,True,43,17,23,0,568,38,936,13,0,0,0,18,29,21,13,0,467,37,567,14,23,0,0,0,855.9,751.1,4,0,1,0,1,0,22,115
10023,7119885413,3604,False,38,48,18,12,1663,36,1044,27,12,11,30,42,63,38,15,25,1718,59,1291,27,40,4,20,34,868.8,467.4,2,5,3,1,3,1,54,13
10024,7046976616,1942,False,31,9,3,2,701,28,500,14,0,0,0,28,46,26,12,9,862,36,635,15,29,0,0,0,-1426.9,44.0,0,0,0,1,0,1,125,2
10025,7210521706,1891,True,18,29,0,0,528,16,955,13,0,4,12,8,48,20,0,1,655,24,457,15,23,7,7,8,-1666.0,-1049.4,1,1,0,1,0,1,6,2
10026,7136334954,1751,True,25,24,19,29,883,39,653,15,4,5,15,24,43,19,9,7,691,38,357,15,26,4,2,9,-573.2,-361.1,1,1,1,0,1,0,15,35
10027,7093146732,1351,True,57,10,1,3,456,29,603,11,0,0,0,14,9,15,19,1,342,17,478,12,17,0,0,0,1354.1,1938.1,4,1,0,0,0,0,93,35
10028,7157011566,1388,True,26,14,7,1,486,26,498,11,3,10,9,6,11,19,24,3,424,14,449,11,16,1,3,3,1263.3,448.2,2,0,0,0,0,0,24,3
10029,7033377903,1887,False,24,15,0,26,658,16,867,15,0,0,0,12,29,24,0,8,803,25,739,15,13,0,0,0,235.9,-852.0,2,0,0,1,0,1,2,4
10030,7119033460,1797,False,15,13,11,10,737,25,785,15,4,2,17,19,59,29,16,4,919,17,329,14,24,28,12,20,-2879.8,-1635.2,0,3,0,2,0,2,4,3
10031,7064179828,1255,False,25,10,20,2,340,8,616,10,0,0,0,14,71,15,15,7,548,30,901,10,5,0,0,0,-2121.1,-1590.0,1,3,0,0,0,0,10,13
10032,7125914743,2404,False,32,35,7,14,1171,31,1353,19,0,4,23,23,22,25,19,12,1293,27,982,18,30,3,11,15,1078.8,303.7,3,1,0,1,0,1,7,15
10033,7202821240,1420,True,34,11,2,6,587,37,447,11,6,3,6,20,31,26,10,4,567,24,606,11,12,2,2,17,-1502.3,-131.5,0,8,1,0,1,0,144,29
10034,7148983418,1316,True,33,17,9,13,591,19,539,11,0,4,10,17,21,14,4,1,290,23,341,10,10,2,6,9,2531.8,796.9,1,0,0,0,0,0,13,38
10035,7102649472,3878,False,45,39,18,9,1964,51,14785,29,0,0,0,54,33,39,14,17,1922,46,1251,30,51,0,0,0,1673.9,465.6,2,1,3,2,3,2,18,27
10036,7157208193,3901,False,30,52,25,17,2290,41,9139,29,3,14,52,49,46,41,10,8,2159,43,2231,28,48,9,10,22,-454.5,283.9,2,2,1,3,1,3,25,117
10037,7102649474,3801,False,62,36,23,11,1466,71,969,29,0,0,0,56,48,38,19,11,1807,43,8894,27,50,0,0,0,654.6,463.2,2,6,4,1,4,1,16,47
10038,7220221070,2447,False,21,17,11,11,889,41,1085,19,11,8,13,32,22,39,13,14,1167,39,982,18,30,31,8,23,-858.5,-155.7,5,0,1,1,1,1,29,21
10039,7150491066,1604,True,34,20,0,2,597,26,448,13,0,5,8,14,33,20,7,2,518,25,417,9,5,0,1,5,-557.0,-156.3,3,0,1,0,1,0,3,8
10040,7228904892,2020,False,42,21,12,17,814,37,858,17,0,4,23,28,68,26,11,8,1023,52,1045,16,26,3,10,19,596.3,288.1,2,1,0,2,0,2,16,11
10041,7221630397,1700,True,46,25,19,6,778,24,697,13,5,14,15,22,44,14,15,7,574,34,457,13,23,0,1,10,662.8,1219.6,2,3,1,0,1,0,33,7
10042,7176377789,2060,True,48,22,0,1,896,20,761,16,1,3,12,15,32,27,0,13,1028,23,1004,13,15,0,5,8,-829.2,-610.1,0,1,0,0,0,0,2,3
10043,7168808381,2409,True,30,28,2,10,1195,31,1329,19,1,6,12,30,38,32,10,0,1076,37,822,18,26,4,6,10,-637.4,-36.0,1,2,1,1,1,1,58,239
10044,7066244546,1831,True,22,17,0,7,607,30,755,14,0,0,0,17,40,21,1,3,611,25,499,11,7,0,0,0,129.8,150.2,2,2,0,0,0,0,6,1
10045,7049598404,1983,False,27,19,1,1,857,24,666,16,0,0,0,22,28,26,1,5,896,35,713,15,24,0,0,0,-764.9,-868.0,2,2,0,2,0,2,4,11
10046,7188764102,3683,True,43,32,15,8,1324,46,1545,29,16,5,15,49,46,53,23,14,1594,68,1719,29,48,10,11,25,-307.1,166.6,1,7,4,0,4,0,62,41
10047,7154456026,2121,True,40,25,13,20,1044,25,1190,17,7,3,10,28,52,24,19,4,963,46,660,18,29,8,7,25,-978.1,-1178.7,2,0,2,0,2,0,11,42
10048,7095539167,1984,True,38,25,19,9,1016,33,614,16,0,0,0,30,28,15,9,13,745,37,794,16,21,0,0,0,646.3,698.5,3,1,2,0,2,0,19,19
10049,7092950566,1420,False,40,5,10,3,460,12,3275,11,0,0,0,14,32,22,4,11,614,29,515,12,19,0,0,0,-1898.3,-761.3,1,0,0,1,0,1,10,83
10050,7147902559,4527,True,64,81,16,11,2223,37,1615,33,21,12,37,35,14,44,11,11,2551,60,1857,33,50,1,1,25,2253.6,1888.1,3,2,3,2,3,2,40,25
10051,7210456672,3277,True,36,32,12,14,1753,38,1289,23,8,12,32,34,30,43,21,23,2270,22,1342,22,38,2,2,21,495.3,173.5,1,2,1,2,1,2,23,7
10052,7170938464,2384,False,52,20,6,18,888,32,910,18,3,10,14,30,34,39,14,9,1126,27,879,18,27,6,10,23,1126.7,1045.0,1,1,1,1,1,1,20,37
10053,7193417314,1280,False,34,15,6,1,445,11,266,11,0,5,8,13,25,15,9,11,585,17,530,10,13,0,2,11,-226.7,-455.5,0,1,0,0,0,0,4,3
10054,7094785628,2062,False,51,17,29,4,852,36,439,16,0,0,0,30,52,24,9,6,1181,49,1412,16,26,0,0,0,-882.8,-158.7,2,1,1,1,1,1,30,4
10055,7188305510,2084,False,25,23,0,7,971,22,614,13,0,1,10,16,41,30,0,5,1092,21,635,14,14,3,8,11,1531.6,705.4,3,5,0,0,0,0,5,3
10056,7106287207,2609,False,23,22,9,5,1088,43,860,20,0,0,0,39,81,28,5,4,1477,55,805,21,36,0,0,0,-411.4,-841.4,3,1,2,1,2,1,27,9
10057,7093769832,1845,True,50,23,14,7,1062,53,579,14,0,0,0,24,28,16,15,3,774,31,699,15,27,0,0,0,884.7,711.2,1,0,1,0,1,0,44,17
10058,7194891882,1567,True,35,32,20,12,775,39,758,14,4,8,17,21,45,14,13,9,711,25,513,13,16,1,2,15,1190.7,1240.9,1,1,1,0,1,0,3,6
10059,7157175915,2418,True,30,41,11,28,1239,33,834,18,12,10,15,31,43,18,19,19,1035,59,739,19,33,0,9,11,-760.5,-341.5,3,1,2,0,2,0,18,47
10060,7083611757,1790,True,44,20,13,3,914,21,607,14,0,0,0,9,41,22,1,12,813,25,669,15,20,0,0,0,854.0,332.4,2,0,1,0,1,0,8,133
10061,7108089461,1824,False,29,14,13,5,597,27,685,15,0,0,0,28,69,17,20,2,626,46,6733,15,26,0,0,0,-897.0,-836.9,2,0,0,1,0,1,69,51
10062,7146034818,1821,True,43,27,1,2,741,20,486,13,2,5,13,19,39,17,7,6,746,30,872,17,22,3,5,12,355.4,-196.4,1,1,0,0,0,0,10,23
10063,7198299779,1658,True,22,27,5,7,578,37,632,15,3,5,1,21,29,12,8,7,591,30,518,12,21,4,2,5,-704.1,-425.9,2,0,1,0,1,0,64,48
10064,7152555655,3812,False,62,32,14,5,1928,42,1335,30,0,7,31,52,40,63,19,14,1685,47,1611,29,44,18,12,26,-69.3,-73.3,4,2,0,4,0,4,40,12
10065,7217337992,1819,True,33,23,0,9,603,28,1007,14,0,2,12,15,19,17,7,3,572,27,663,11,12,0,3,14,102.3,120.7,0,1,1,0,1,0,10,12
10066,7068505736,1870,False,42,16,10,3,672,22,548,14,0,0,0,13,48,24,4,6,779,40,814,15,28,0,0,0,-585.5,-159.3,3,3,0,1,0,1,22,12
10067,7238440592,1647,True,24,31,2,12,645,31,655,14,2,10,11,23,32,10,2,4,669,23,577,13,17,2,4,14,1590.9,1455.7,2,0,1,0,1,0,17,69
10068,7224481424,1923,False,23,16,20,9,819,42,546,15,13,4,20,24,58,34,27,15,967,40,673,14,19,16,9,13,-1702.4,-1946.0,0,0,0,2,0,2,11,38
10069,7108515473,2020,True,71,28,21,8,1041,35,600,16,0,0,0,26,31,15,17,6,958,36,690,14,29,0,0,0,1008.0,669.9,1,0,2,0,2,0,8,17
10070,7203575448,2699,False,33,32,4,2,1164,44,950,20,2,8,21,30,43,31,20,3,1221,39,2393,21,36,7,4,15,1109.1,931.6,0,1,1,1,1,1,53,29
10071,7144822424,2259,True,31,21,9,18,886,30,702,17,8,6,15,29,32,34,12,0,717,53,802,18,29,5,8,16,-559.3,-667.8,3,0,1,1,1,1,83,18
10072,7152621210,2245,False,14,19,0,0,684,27,634,14,2,6,10,16,48,38,2,1,1025,19,480,14,19,0,9,10,-1530.2,-888.2,1,3,0,0,0,0,2,6
10073,7048386204,2298,False,35,14,19,2,785,40,466,19,0,0,0,36,48,32,16,6,888,45,567,18,35,0,0,0,-205.6,-521.9,0,2,0,2,0,2,60,63
10074,7086823072,4570,True,36,59,23,4,1916,33,1264,35,0,0,0,66,42,32,16,8,1846,85,1811,34,67,0,0,0,-1557.0,-667.7,6,3,3,2,3,2,43,61
10075,7035279013,1178,True,46,21,15,7,558,41,1033,9,0,0,0,16,25,7,28,10,392,21,507,10,13,0,0,0,1590.25,723.75,1,1,1,0,1,0,32,25
10076,7221827242,2919,False,44,26,26,15,1413,56,1252,22,2,10,30,39,40,40,18,5,1602,46,1179,23,34,12,13,27,-1292.6,-560.9,3,2,2,1,2,1,14,10
10077,7188993707,1576,False,17,13,5,5,473,24,556,13,2,4,9,21,34,26,13,4,581,32,457,12,20,1,7,11,-1206.7,-1564.2,0,1,0,1,0,1,69,25
10078,7124899503,2226,True,40,25,2,5,761,46,969,18,9,20,22,30,33,30,5,12,747,37,625,18,28,5,3,19,-219.3,445.3,4,0,2,0,2,0,61,77
10079,7057888945,1963,False,24,18,1,8,970,19,1218,15,0,0,0,19,35,21,9,4,841,27,711,16,30,0,0,0,731.9,222.2,1,3,0,1,0,1,19,41
10080,7099734508,1810,True,40,17,15,6,904,45,883,13,0,0,0,25,38,18,20,11,765,24,571,13,23,0,0,0,355.4,-144.8,2,0,2,0,2,0,8,20
10081,7103568366,2394,False,25,16,15,6,1036,34,744,20,0,0,0,35,26,36,13,6,1091,30,733,20,34,0,0,0,-937.6,-169.1,2,1,0,2,0,2,11,45
10082,7091476975,1648,False,37,6,0,7,589,25,390,13,0,0,0,14,36,25,0,7,549,22,427,13,22,0,0,0,-480.8,528.7,0,3,0,0,0,0,5,4
10083,7227857394,2116,True,45,29,10,9,926,39,651,17,4,6,21,25,21,23,6,4,836,35,634,17,29,2,4,17,1012.3,643.5,5,1,0,1,0,1,16,160
10084,7188109817,2001,False,51,20,0,3,886,13,451,15,1,4,10,14,22,32,0,14,909,19,562,16,16,0,6,9,-1516.4,-1035.0,1,4,0,1,0,1,5,7
10085,7148362234,1567,True,35,21,20,8,668,38,3712,12,3,4,6,20,32,15,9,12,750,30,307,13,17,0,9,2,1506.2,921.7,0,0,1,0,1,0,57,38
10086,7149181440,1840,False,50,21,0,4,801,22,1037,12,0,8,8,11,30,20,2,2,544,21,499,15,14,0,1,7,1612.9,1101.6,0,0,0,0,0,0,2,6
10087,7085611529,1566,True,56,21,16,3,776,32,1800,10,0,0,0,17,21,13,25,13,611,29,553,12,22,0,0,0,2446.7,1620.2,1,2,1,0,1,0,20,27
10088,7192304139,1935,True,19,23,0,1,811,26,467,14,1,8,7,8,43,27,0,4,762,21,562,14,15,3,1,8,255.6,-270.5,5,3,0,1,0,1,3,1
10089,7068769105,1922,False,73,16,13,6,803,29,465,15,0,0,0,30,28,27,12,10,925,43,859,16,27,0,0,0,777.3,1107.6,0,0,0,1,0,1,46,34
10090,7060642643,1730,True,30,27,15,13,726,31,537,13,0,0,0,20,38,13,15,12,580,33,482,13,23,0,0,0,277.2,261.2,0,0,0,0,0,0,12,7
10091,7044586325,1711,False,55,11,0,2,631,13,571,14,0,0,0,18,20,27,13,3,720,39,543,14,18,0,0,0,747.2,236.1,1,2,0,1,0,1,48,14
10092,7191059290,2229,True,30,29,0,10,1044,32,936,18,4,8,17,30,39,24,5,2,925,28,694,19,22,2,1,15,-2.3,158.8,1,1,0,2,0,2,4,19
10093,7211965277,2114,False,41,21,19,7,961,24,1637,15,0,5,10,20,31,25,12,9,930,19,899,15,11,1,9,13,590.7,347.3,2,2,0,1,0,1,17,11
10094,7196334944,2928,False,50,33,15,13,1466,41,1188,23,13,15,26,37,26,42,8,9,1541,48,1300,21,34,9,5,26,902.5,562.4,1,2,2,1,2,1,34,34
10095,7075945318,2883,False,78,28,18,1,1279,34,955,23,0,0,0,41,21,28,20,21,1403,32,1340,22,42,0,0,0,963.6,533.7,1,1,1,1,1,1,36,59
10096,7059397478,1257,True,52,16,17,8,464,39,451,10,0,0,0,14,24,12,9,5,397,37,265,10,19,0,0,0,679.9,1073.0,2,0,1,0,1,0,10,120
10097,7103994728,1676,True,29,21,26,4,594,27,692,14,0,0,0,19,40,12,13,3,411,24,442,13,19,0,0,0,1657.0,1155.3,1,0,1,0,1,0,4,6
10098,7227759465,3096,False,54,40,0,22,1448,50,1189,23,3,28,29,39,17,33,11,10,1512,29,1788,24,40,5,6,9,1629.3,1056.3,0,2,1,2,1,2,195,170
10099,7218453356,2574,True,23,33,7,5,900,34,1005,14,6,27,19,25,29,28,9,2,895,39,965,21,22,0,11,13,-177.2,531.1,2,1,0,1,0,1,115,141
10100,7145511788,2059,True,35,27,12,7,870,15,638,16,3,9,15,20,28,23,2,10,996,14,821,17,19,3,8,13,-331.5,-603.0,2,0,1,0,1,0,11,12
10101,7164058543,2411,False,48,21,17,5,929,49,884,18,1,11,27,29,19,33,11,8,1044,20,1105,19,32,4,9,25,-538.4,7.7,1,2,1,1,0,1,89,57
10102,7192927167,2351,True,25,37,16,8,1093,52,1074,17,4,5,14,29,34,20,16,14,1093,32,761,17,30,28,8,12,122.4,194.1,2,0,2,0,2,0,24,38
10103,7105436638,4957,True,21,65,8,6,2740,51,3049,38,0,0,0,52,54,52,9,6,2437,64,1516,39,71,0,0,0,223.2,114.0,2,0,5,0,5,0,77,80
10104,7166581770,4016,True,14,43,9,13,1493,67,1261,32,27,17,38,52,53,55,25,22,1755,40,1644,30,52,17,19,29,-2283.7,-1784.2,0,4,2,3,2,3,25,21
10105,7207181328,2632,True,27,19,10,10,1460,31,903,21,4,7,20,34,52,45,11,8,1286,39,2573,20,31,8,6,23,-1954.5,-1151.5,6,3,1,1,1,1,22,41
10106,7089282067,1715,True,38,19,8,4,744,29,577,14,0,0,0,27,30,15,13,2,551,24,511,13,25,0,0,0,351.8,881.4,4,0,2,0,2,0,42,40
10107,7070604310,1689,True,46,22,0,1,618,14,688,13,0,0,0,17,41,14,0,4,486,28,580,13,12,0,0,0,1175.9,651.0,2,1,0,0,0,0,5,5
10108,7200005143,2610,True,29,30,7,7,1252,28,1134,19,2,7,25,31,26,29,4,5,1079,21,1020,21,24,8,3,27,94.9,233.1,4,0,1,1,1,1,13,144
10109,7118937116,2468,False,48,32,10,5,766,38,707,19,12,10,29,31,42,26,20,5,1037,43,661,18,32,6,10,25,-533.1,-523.4,3,4,1,1,1,1,5,14
10110,7234608159,835,True,41,17,9,3,253,29,266,7,0,4,5,5,6,3,12,1,136,14,150,7,9,0,0,3,2182.6,1034.2,2,0,0,0,0,0,28,15
10111,7233756195,1959,True,16,25,12,10,835,39,827,16,2,9,10,26,16,25,18,7,883,42,483,15,25,9,9,20,249.7,368.1,1,3,2,0,2,0,19,12
10112,7096917028,2515,False,99,20,11,12,1015,40,629,21,0,0,0,29,21,37,20,11,1195,27,958,19,37,0,0,0,2186.4,1887.1,1,3,2,1,1,1,27,55
10113,7229987877,2468,True,55,30,5,9,1042,27,1609,19,6,4,18,32,29,30,10,15,879,49,890,19,33,7,10,19,695.5,719.9,2,2,1,1,1,0,23,11
10114,7194074149,1949,True,24,20,10,5,701,36,909,15,1,5,12,21,27,24,14,3,554,34,556,13,20,1,4,11,1131.7,169.9,2,0,0,0,0,0,30,21
10115,7071718447,2682,False,29,17,17,13,1008,36,935,21,0,0,0,39,53,33,8,10,1213,62,1011,21,40,0,0,0,85.6,112.9,1,1,2,1,2,1,57,4
10116,7161011250,1605,False,29,11,11,13,638,28,573,14,3,1,10,24,64,29,4,7,699,24,563,12,22,3,9,66,-942.6,-595.7,1,3,0,1,0,1,6,90
10117,7073094707,2679,False,33,16,12,5,1299,34,3512,21,0,0,0,36,32,37,21,5,1456,88,878,23,46,0,0,0,-249.2,294.0,2,0,1,2,1,2,37,7
10118,7178017851,1350,False,39,14,0,5,329,19,330,7,0,2,4,6,46,17,0,8,402,14,392,11,7,0,5,5,-2045.9,-1297.5,0,2,0,0,0,0,7,2
10119,7169727548,2273,True,24,31,24,20,1088,22,710,18,10,11,18,29,53,19,24,14,1038,30,700,17,30,3,6,14,-590.5,-921.7,1,1,2,0,2,0,20,17
10120,7168941124,1744,False,45,10,3,6,524,35,630,15,3,7,9,25,30,34,4,8,632,22,786,15,24,1,3,7,246.1,432.1,3,4,0,0,0,0,31,129
10121,7088200775,1945,False,36,19,6,5,804,19,565,13,0,0,0,14,29,19,11,13,707,23,652,19,12,0,0,0,669.3,505.4,2,4,0,1,0,1,6,44
10122,7041539147,1915,True,34,16,5,3,711,32,577,14,0,0,0,18,29,21,11,1,673,24,994,9,14,0,0,0,-114.3,-165.6,1,6,0,0,0,0,7,2
10123,7222451277,1837,False,22,30,1,14,676,29,564,13,2,5,14,18,43,13,9,22,737,35,2681,14,21,0,4,14,-1687.7,-1167.4,1,1,1,0,1,0,18,13
10124,7139286093,1001,False,24,13,7,6,286,13,555,8,0,3,5,6,32,14,1,4,378,28,330,8,9,3,3,6,-1216.857142857143,-394.2857142857143,2,0,0,0,0,0,21,4
10125,7182113871,1600,True,21,20,0,2,603,29,428,11,0,3,5,7,48,16,0,6,589,12,468,11,13,0,5,8,-1158.0,-765.6,0,0,0,0,0,0,6,3
10126,7194041424,1931,False,25,24,1,1,617,17,761,15,0,9,10,16,47,21,0,2,790,13,649,16,21,0,1,8,-952.5,-78.3,1,0,0,0,0,0,3,3
10127,7156948056,2278,False,66,33,0,5,884,25,687,16,1,8,13,13,16,21,0,4,995,37,789,17,27,0,4,9,1394.4,1419.3,3,0,1,0,1,0,6,9
10128,7198137435,1932,True,27,33,6,2,729,19,559,15,2,2,4,19,23,15,9,2,735,38,666,15,15,1,9,4,979.2,997.5,1,1,2,0,2,0,13,22
10129,7138171996,1660,True,45,17,1,5,716,26,571,11,4,6,14,15,25,23,3,11,627,19,386,12,18,1,9,14,-244.2,225.8,1,2,0,0,0,0,3,110
